题目,朝代,作者,内容,来源,词牌
"卜算子 对酒","清","熊琏","浮世等糟丘，千载灵韵醒。可是评花酌月宜，窗外西风紧。杯深得泪多，量窄嫌壶冷。块垒难浇醉亦愁，不许愁人饮。","Werneror",""
"长相思 其一 秋词","清","熊琏","蓼花秋。荻花秋。白露苍葭秋梦幽。秋江天际流。风飕飕。雨飕飕。吹彻关山笛里愁。夕阳人倚楼。","Werneror",""
"渔家傲 幽居","清","熊琏","平湖锦烂芙蓉簇。小桥流水当门绿。写取秋光归画幅。浑不俗。白云几片遮茅屋。篱里幽芳篱外竹。林皋戛戛风生麓。闲倚松根吹紫玉。歌一曲。月明自伴梅花宿。","Werneror",""
"水晶帘 绿牡丹","清","熊琏","碧玉无消息。讶相逢、天然倾国。对试新茶，是翠羽衔来，欧家春色。漫买胭脂传富贵，淡抹处、蠃儿染出。认花光叶影迷离，蜂藏蝶觅。湖山晓清寂。爱垂杨掩映，露华同浥。隔疏棂谁见，窗纱自碧。金谷前身应记取，压多少、红妆旧识。逗相思、无语风前，兰心脉脉。","Werneror",""
"解语花 白桃花","清","熊琏","净洗胭脂，香生艳雪，不为红颜误。轻盈如许。消魂煞，半面文君缟素。天台旧路。怕玉洞更无寻处。听墙东，子夜歌残，脉脉凭谁诉。露井春光无数。讶千红队里，琼瑶一树。娟娟楚楚。任飘泊，未染人间尘土。芳魂谁主。被淡月清风留住。小窗前，梦入梨花，同按霓裳谱。","Werneror",""
"望江南 江南词六首 其一","清","熊琏","江南好，绿水傍红桥。钓艇移来垂柳岸，风筝系在杏花梢。一带酒旗飘。","Werneror",""
"望江南 江南词六首 其二","清","熊琏","江南好，载酒听啼莺。金碧楼台花里寺，悠扬弦管水中亭。最喜一春晴。","Werneror",""
"望江南 江南词六首 其三","清","熊琏","江南好，烟雨暗春山。市上樱桃红带露，开园软笋绿堆盘。柳拂画阑干。","Werneror",""
"望江南 江南词六首 其四","清","熊琏","江南好，红粉斗轻盈。覆额香云簪抹丽，泥金小扇写回文。宫样碧纱裙。","Werneror",""
"望江南 江南词六首 其五","清","熊琏","江南好，牛背唱斜晖。红叶村深香稻秀，平湖秋老鲤鱼肥。灯火夜船归。","Werneror",""
"望江南 江南词六首 其六","清","熊琏","江南好，清景在谁家。待月高楼横短笛，藏秋老圃种黄花。风起雁行斜。","Werneror",""
"望江南 柳枝曲五首 其一","清","熊琏","池上柳，风袅早春时。向晓烟拖花外绿，美人临水折轻丝。红袖打莺儿。","Werneror",""
"望江南 柳枝曲五首 其二","清","熊琏","楼外柳，南陌好风吹。是处征人归未得，谁家少妇蹙双眉。权把画帘垂。","Werneror",""
"望江南 柳枝曲五首 其三","清","熊琏","长亭柳，掩映水东流。十里春风遥送别，一鞭斜日漫回头。处处系离愁。","Werneror",""
"望江南 柳枝曲五首 其四","清","熊琏","堤上柳，长日尚眠三。六代繁华都梦尽，晓风残月忆江南。寂寞绿烟含。","Werneror",""
"望江南 柳枝曲五首 其五","清","熊琏","湖畔柳，一抹碧苕苕。画桨轻摇春水曲，微风低度玉人箫。烟外酒旗飘。","Werneror",""
"望江南 月词五首 其一","清","熊琏","长门月，永夜怨凄凉。露湿瑶阶罗袜冷，一帘风静百花香。树色隐昭阳。","Werneror",""
"望江南 月词五首 其二","清","熊琏","关塞月，老将梦魂栖。绝域经年添白发，清辉彻夜冷征衣。帐外马频嘶。","Werneror",""
"望江南 月词五首 其三","清","熊琏","高楼月，帘卷碧云端。十二风鬟香雾湿，美人吹彻玉笙寒。皎皎画阑干。","Werneror",""
"望江南 月词五首 其四","清","熊琏","江上月，水国湛清华。涌入玻璃流不去，空明万顷白无涯。钓艇出芦花。","Werneror",""
"望江南 月词五首 其五","清","熊琏","坟上月，玉鉴挂疏松。一碧光寒人迹杳，孤魂隐隐咽秋风。蔓草露华浓。","Werneror",""
"如梦令 其一 即景","清","熊琏","晓起湘帘半揭。那有天香堪折。文采付风流，惊见双飞蝴蝶。凄切。凄切。飘落满阶黄叶。","Werneror",""
"如梦令 其二 即景","清","熊琏","炉袅香烟人静。隔院葵花摇影。新雁过遥天，一枕睡情初醒。风紧。风紧。窗外萧萧日冷。","Werneror",""
"如梦令 其三 即景","清","熊琏","望断碧云天远。门掩黄昏深院。风雨压颓垣，几朵秋棠红颤。谁念。谁念。虫语疏砧一片。","Werneror",""
"如梦令 其四 即景","清","熊琏","孤馆深垂空帐。一盏灯儿相傍。清夜未成眠，檐马风来敲响。思想。思想。月在豆花棚上。","Werneror",""
"捣练子 夜雨","清","徐元瑞","人寂寂，夜萧萧。斗帐寒侵香印消。枕上谁惊春梦短，数声疏雨近芭蕉。","Werneror",""
"点绛唇 沐发","清","徐元瑞","鹤唳晴空，月明不著朦胧睡。绿窗惊起，小立苍苔砌。自解香云，俛首临风蓖。花阴碎。枝枝斜坠。薄露侵罗袂。","Werneror",""
"浣溪沙 赠美人","清","徐元瑞","袅娜风前翠袖偏。宫鞋三寸绣双莲。朱唇新点内家圆。紫燕偷睛窥粉靥，绿杨留意挽香肩。无情花鸟亦相怜。","Werneror",""
"重叠金 春恨","清","徐元瑞","昼长睡起垂帘坐。新诗题遍无人和。稽首怨天公。生成薄命侬。问天天不应。眉锁千重恨。和泪理瑶筝。曲终空叹声。","Werneror",""
"重叠金 睡鹦鹉","清","徐元瑞","雪衣巧舌花棚外。修翎立向斜阳晒。半晌不闻言。惊寻到翠轩。笑声嗔小婢。不要惊他睡。风响绿窗纱。醒来抖落花。","Werneror",""
"卜算子 闺情","清","徐元瑞","花信几番催，桃李争秾艳。不敢频来倚画栏，怕与春相见。才把绣针拈，又觉心儿倦。试唤青鬟捲翠帘，撚出双双燕。","Werneror",""
"清平乐 春归","清","徐元瑞","绣窗无那。自卷帘儿坐。羞睹黄莺枝上卧。抛去青梅数颗。东风阵阵相催。胭脂满地苍苔。春色依然归去，为谁留下愁来。","Werneror",""
"清平乐 腊梅","清","徐元瑞","冰清玉映。耐得骄寒性。日暮阑干犹独凭。多少诗情酒兴。天然厌学浓妆。几点瘦影横窗。著意不须颜色，寻它一段幽香。","Werneror",""
"清平乐 忆别","清","徐元瑞","珠帘轻揭。憔悴怜黄叶。忽忆小亭人与别。正是重阳时节。当初一段清秋。平分两下离愁。试向西风寄问，知他还似侬不。","Werneror",""
"画堂春 春懒","清","徐元瑞","东风又作困人天。玉阶满榆钱。翠罗衫皱髻云偏。整日欹眠。泪妒三春宿雨，愁兼午夜题鹃。绣绷闲阁绿窗前。羞刺双鸳。","Werneror",""
"朝中措 春情","清","徐元瑞","镜中蹙损小双蛾。憔悴却因何。新作伤春一曲，绿窗教取鹦哥。潇潇风雨，恹恹愁绪，九十都过。试问落花流泪，一春谁少谁多。","Werneror",""
"醉花阴 卜归","清","徐元瑞","小步闲庭香馥馥。柳眼新垂绿。游赏共谁欢，寂寞今春，只是调莺熟。银筝错乱难成曲。纤手临池浴。昨夜梦中归，自向花前，暗掷金钱卜。","Werneror",""
"南柯子 画扇美人","清","徐元瑞","拂砌垂新柳，临窗醮绿蕉。含情脉脉自无聊。立向花阴深处、怕人瞧。缺月双娥浅，春风笑脸娇。朱唇一点夺樱桃。不待向人私语、句魂消。","Werneror",""
"卖花声 春愁","清","徐元瑞","春色满庭芳。蝶乱蜂狂。玉梅风细袭人香。才过花朝寒食近，催断侬肠。夜夜小纱窗。多少思量。待君归诉怕相忘。试写卖花声一首，记取凄凉。","Werneror",""
"卖花声 春暮","清","徐元瑞","屈指怕春归。不展双眉。柳丝无计系斜晖。又是黄昏时候也，烟霭如迷。绣户闭帘衣。兀坐窗西。无情灯惯把人欺。夜夜虚开花一穗，赚我归期。","Werneror",""
"鹧鸪天 暮春日即事","清","徐元瑞","宿雨才收暖气侵。清明过了觉春深。斜推玉枕抛残梦，轻阁犀梳听鸟声。邀女伴，到芳林。碧苔净扫坐花阴。闲寻斗草消长日，输却搔头小玉簪。","Werneror",""
"虞美人 冬闺","清","徐元瑞","起来慵向妆台倚。乱绾凌云髻。归期曾说柳青时。整日恹恹只是、恼春迟。小园昨夜西风劣。吹落漫天雪。侍儿佯笑卷帘纱。却道玉梅已放、满枝花。","Werneror",""
"玉楼春 秋闺","清","徐元瑞","西风习习生秋扇。黄菊东篱开欲遍。画楼近日懒妆梳，闲却钗头双紫燕。朦胧昼卧湘纹簟。欲起沉吟心力倦。依稀梦冷不多时，疑在芙蓉深小院。","Werneror",""
"南乡子 乡望","清","徐元瑞","才值暮春天。暖气侵入懒著棉。闲倚妆楼无个事，移肩。卷幔青青草色鲜。隔岸酒旗偏。半枕垂杨半枕烟。遥望夕阳红处也，桥边。一对黛黄小犊眠。","Werneror",""
"南乡子 闻笛","清","徐元瑞","残月下回廊。阵阵飞来叶打窗。小婢背灯疑睡稳，凄凉。欲睡还欹绣枕旁。何处笛声长。那管深闺听者伤。央及西风吹去也，它乡。不信无情不断肠。","Werneror",""
"踏莎行 秋夜","清","徐元瑞","绣幕低垂，银钩双控。栏杆十二花阴重。空馀今夜月华明，画楼寂寞无人共。髻乱惊鸦，钗欹金凤。避愁无计惟寻梦。几番辗转不成眠，谁家玉笛声三弄。","Werneror",""
"临江仙 送春，和陈简斋韵","清","徐元瑞","携酒一尊池上饮，春归满地红英。遥闻林外杜鹃声。不如归去也，欲听未分明。独抱琵琶弹一曲，曲中水冷鱼惊。风前泪眼几时晴。月高星数点，人倦夜三更。","Werneror",""
"蝶恋花 惜花","清","徐元瑞","睡觉兰房人静悄。伴我清清，一点灯儿小。风雨五更寒料峭。不知剩得春多少。帘捲妆楼天色晓。未整云鬟，满地寻芳草。枝上海棠都谢了。倩谁临作凄凉稿。","Werneror",""
"苏幕遮 春晓","清","徐元瑞","锦衾寒，初睡觉。帘幕重重，瞒却珠楼晓。忽听檐前乾鹊噪。起向妆台，怕对菱花照。小园深，人不到。昨夜东风，撚去春多少。独倚雕栏寻句好。半晌无言，自把花枝拗。","Werneror",""
"醉春风 秋闺","清","徐元瑞","池上残荷尽。篱下黄花嫩。重阳还有几多时，近近近。曾记当年，有人同和，花笺新韵。不似今来困。憔悴谁相问。珠帘摇曳晚风来，阵阵阵。翠袖生寒，银灯明灭，玉炉香烬。","Werneror",""
"行香子 春暮","清","徐元瑞","不贴花钿，不画涵烟。在愁中、昼永如年。自春归去，未到亭园。怕燕儿啼，花儿谢，柳儿眠。纤纤素指，宝墨轻研。自书成、一幅霞笺。拈来帘下，试告苍天。问有谁评，有谁和，有谁怜。","Werneror",""
"凤凰阁 秋晚苦雨","清","徐元瑞","看西风吹起，满庭碎叶。闭朱户独坐还怯。窗外芭蕉点点，做尽凄切。禁不住、芳心欲折。残灯挑尽，隐隐半明半灭。罗裳只借香温热。今夜里、这愁肠，胜似离别。宽褪了、裙儿几褶。","Werneror",""
"凤凰台上忆吹箫 梦中送别","清","徐元瑞","柳外烟迷，花梢日暮，画堂酒意阑珊。听一声去也，瘦损朱颜。寸寸柔肠千断，携素手、密赠双环。离情苦，几番欲诉，先揾罗衫。羞看。水边白鹭，一对对闲游，红蓼花滩。恨西风吹急，远送征帆。望断天涯不见，难回首、背倚雕栏。从今后，相逢何处，依旧巫山。","Werneror",""
"如梦令 渔景","清","王贞仪","月下一溪烟淡。溪里渔叉夜响。知有小渔舟，叉得寒鱼初返。同伴。同伴。掉向白萍花港。","Werneror",""
"忆秦娥 春暮，钱塘舟中作","清","王贞仪","春雨歇。杨花两岸飞晴雪。飞晴雪。江途渺渺，扬舲三浙。潮来胥口声悲咽。烟波一棹真浮叶。真浮叶。蓬窗闲坐，书翻越绝。","Werneror",""
"长相思 偶作","清","王贞仪","雁南归。客难归。一纸家书寄每迟。愁心没尽期。晓风嘶。晓星稀。梦到家园觉后疑。邻鸡喔喔啼。","Werneror",""
"生查子 闺怨","清","董元恺","送郎上车轮，车远郎亦远。愿作车后尘，处处随郎转。郎行辙不归，妾泪不离眼。看取眼泪痕，与辙谁深浅。欲试一寸心，试妾与君泪。寄向故园流，空望去时水。不消出门行，想君发扬子。错认几人船，日暮情何已。应为别离多，愁眠罗帐晓。是妾断肠时，谁知妾怀抱。娇郎痴若云，夜夜梦中到。春意罢帘栊，暗飞萤自照。悲妾似花身，能得几时好。空将泪见花，花落知多少。不复理残机，织锦心草草。频放剪刀声，双眉灯下扫。","Werneror",""
"生查子 闺怨","清","王贞仪","宵来风雨多，应妒花娇姹。秾艳一时空，忍煞芳华谢。无语倚阑干，闷对花枝下。红泪落双眸，簌簌如花洒。","Werneror",""
"菩萨蛮 病起","清","王贞仪","日长深院垂帘幕。夕阳芳草愁心搁。才换夹衣裳。轻红杏子衫。匆匆春去候。人病偏消瘦。不敢敛双蛾。含颦对镜多。","Werneror",""
"菩萨蛮 惜花，次季容女士韵","清","王贞仪","嫣红姹紫开偏早。看来颜色同人好。花貌媚于人。春光正十分。雨风难作主。浮艳归尘土。洒泪怨残丛。无端减玉容。","Werneror",""
"菩萨蛮 过贞娘墓","清","王贞仪","春来绕墓飞胡蝶。芳草青青浑未歇。此地葬倾城。偏萦过客心。香魂愁断绝。鹃叫泉台月。玉貌冠三吴。风流晓梦孤。","Werneror",""
"卜算子 夏晚","清","王贞仪","雨后晚凉多，衫葛含风细。小摘庭前茉莉花，弱缕穿连蒂。团扇叶芭蕉，闲坐荷花砌。剥取池荷带湿看，莲子生还未。","Werneror",""
"南柯子 咏霞","清","王贞仪","水气烘晴霭，何殊吐蜺腥。赤城曾道烂奇形。最好落随孤骛、下烟汀。日脚成丹紫，天衣叠绮青。微风吹碎断云停。记否曼卿传饮、自天廷。","Werneror",""
"解语花 咏梅","清","王贞仪","暗香乍袭，冷艳亭亭，丰韵真无比。十分旖旎。羞并语、东园桃李。香含雪霁。别自有、一般妩媚。只须看、空色凝妆，在黄昏影里。长想烟霞湖上，听啁啾翠羽，清梦初起。佳人绝世。凌缟袂，却胜朱纨绿绮。此情难拟。且相伴、云阶月地。对仙姿、玉骨两神清，作闺中知己。","Werneror",""
"眼儿媚 舟泊江浦道中","清","王贞仪","小泊行艖路偏赊。云影雁行斜。数株疏柳，一痕残照，几点归鸦。芦花两岸如飞雪，潮汐下寒沙。水国西风，竹蓬夜月，人在天涯。","Werneror",""
"明月棹孤舟 悲秋","清","王贞仪","到得秋来愁便阔。悲风又剪桐枝落。天际哀鸿，林间病叶，断送秋光寂寞。剩对黄花怜瘦索。淡容冷艳枝枝弱。一盏香醪，半帘残月，强把诗情咀嚼。","Werneror",""
"满江红 过平原县东门，谒颜鲁公祠","清","王贞仪","残照城东，风急处、暮笳声咽。正卸毂、平原祠外，前行瞻谒。作郡回思天宝日，九重乐极金瓯缺。蓦然闻鼙鼓，起渔阳，霓裳歇。卫弹邑，千秋节。争坐位，千金贴。只拒降斩使，是何忠烈。犹有祠堂传俎豆，更存心迹书碑碣。羡双双姓字，弟兄香，常山舌。","Werneror",""
"满江红 甲寅冬至日雪","清","王贞仪","至日阳回，刚好趁、歌调白雪。侵寒起、玉堆阶下，无声骚屑。斮桂未妨才女咏，披兰欲动先春色。较当年、靧面熏衣，风怀越。三径外，琅玕折。一室里，珠帘揭。喜六出纷霏，梅开时节。香馥金炉烟篆漾，茶烹石鼎诗情澈。只工闲、组绣线新添，轻寒绝。","Werneror",""
"调笑令 闺情","清","王贞仪","白露。白露。结作清霜彫树。树头愁杀乌栖。隔个窗儿乱啼。啼乱。啼乱。惊醒罗帷梦断。","Werneror",""
"江城子 夜雨","清","王贞仪","无端寒雨促秋光。晚风凉。野云苍。才有梧桐，助响落银床。窗外声声浑不住，愁绝处，夜偏长。况添低砌又啼螀。乱回肠。更心伤。炉内寒烟，销尽水沉香。欹枕难堪听到晓，心滴碎，怯空房。","Werneror",""
"浪淘沙 吉林秋感，次鹤仙夫人韵","清","王贞仪","关塞冷秋风。沙雾迷濛。可怜秋去又匆匆。凝望乱烟衰草外，离恨无穷。最好故园中。黄鞠丹枫。蟹螯双擘酒盈钟。此景那堪回首忆，愁见归鸿。","Werneror",""
"浣溪沙 梅魂。次吴小莲女士韵","清","王贞仪","庾岭烟迷夜寂寥。罗浮月冷路迢遥。可堪空色不相遭。风笛吹残浑欲断，霜笳听罢惯能销。依依脉脉迥难招。","Werneror",""
"风流子 春草。次陈姊宛玉韵","清","王贞仪","日色暖平津，乡梦杳、寻屐忒愁人。想金勒騧嘶，夕阳烟淡，玉楼人望，广陌痕新。碧影萋萋三春暮，南浦犹伤神。蜀魄叫残，楚魂招罢，瘦馀中妇，眉黛空颦。凄凉青冢上，香环埋、艳骨偏自成茵。更有长门，参差辇路徒亲。却几多萦得，新愁旧怨，天涯故国，泣雨迷尘。肠断芳晨，绣帏日掩青春。","Werneror",""
"减字木兰花 感作","清","王贞仪","构思下笔。汉魏齐梁求并立。底事心忙。才学韩苏又柳王。拘牵潦草，面目何曾收拾好。纵效西颦。没奈生成嫫母形。","Werneror",""
"踏莎行 松花江望雨","清","王贞仪","黑水惊流，黄云隐雾。晓峰新翠薶千树。片帆刚渡半烟江，不知何处吹来雨。喷雪涛飞，搏沙风驻。翻盆挂瀑横空布。风波如此掉回船，星红一线雷车舞。","Werneror",""
"踏莎行 题梅花水仙芝草合景小幅","清","王贞仪","庾岭春迟，洛川波迥。一般幽思谁能领。个侬同住水云乡，黄裳绛服欣联影。世外芳姿，寰中仙品。灵根堪结芝林隐。好将三秀拟三香，襟期冰雪偏宜冷。","Werneror",""
"满庭芳 冬夜吉林作","清","王贞仪","杨柳枝疏，枇杷花落，天涯别有时光。朔吹如箭，草白与沙黄。九九寒凝回忆，转眼处、飞雪铺霜。重檐下、冰钗堪数，随溜挂帘旁。含情成小立，戍楼更冷，野柝声扬。看庭中、残月已上东墙。此际感萦怀抱，空打叠、百结回肠。凄凉煞，江南塞北，万里■家乡。","Werneror",""
"玉楼春 夜雨有怀兰畹姊","清","王贞仪","春来开得花成绮。遥忆美人睽万里。天涯同是客中身，好梦何曾空度拟。双鱼未寄雄州水。欲整瑶琴愁待理。夜来吹雨散芭蕉，故作寒声惊客耳。","Werneror",""
"小重山 灯花","清","王贞仪","玉楼传声月白时。青缸光隐约、发新蕤。金葩璀璨细开迟。飞丹凤、摇曳故留姿。雨露不须滋。蕊生火树花、映银池。朝来先报好音知。轻霞晕、应是吉祥枝。","Werneror",""
"清平乐 由平原过东方曼倩故里","清","王贞仪","卫河西去。斜指沙洲路。此是岁星名里处。大梦金门堪慕。悬珠编贝空游。书生叹息封侯。归念细君分赐，诙谐竟尔风流。","Werneror",""
"桃源忆故人 再入都中，留别淝上许燕珍夫人","清","王贞仪","浮波又泛扁舟去。来日故人何处。后会苕苕愁数。梦也难凭据。美酒高怀还小住。拼醉盈樽红玉。北地风严日暮。肠断幽燕路。","Werneror",""
"桃源忆故人 游姑苏台","清","王贞仪","馆娃旧日沉歌舞。开闾城边鼙鼓。月冷宫梧几许。夜夜啼乌苦。麋鹿可怜群走去。霸业消磨何处。响屧空存旧语。草色侵廊庑。","Werneror",""
"沁园春 过羊叔子故里","清","王贞仪","路指前途，汶水之南，太傅江乡。羡戈戟临戎，轻裘妆束，旌旗领队，绶带飘飏。谈笑兵符，风流将术，卓识谁能与抗行。还回想、想东吴信压，西晋功扬。偶来此地堪伤。想盖世才华百战场。剩麦穗千畦，实垂宿雨，枣林万树，花发新香。鸠里尝存，残碑可读，挥泪何须上岘冈。而今事、■推贤已矣，更谬青囊。","Werneror",""
"沁园春 题柳如是小像","清","王贞仪","彼美人兮，河东旧氏，名姓争传。问底事蛾眉，爱才念切，改装巾帻，择士心坚。翠袖相投，红裙难认，老去尚书已可怜。休记取，恁茸城诗句，久地长天。只今回首当年，蓦京口、扁舟桴鼓阗。更不较顾娘，泥涂容面，羞它卞女，泪洒兰笺。道服随身，青丝毕命，含笑章台质独捐。尤堪叹，便青楼如许，若个名全。","Werneror",""
"行香子 过一笠圃赏桂","清","王贞仪","绣屋初凉。寂寞秋光。正整斜、雁字成行。遣愁无计，桐落银床。奈晓来风，朝来雨，晚来霜。连蜷古干，花发邻墙。恰相邀、女伴寻芳。蕊含金粟，衣袭天香。趁月当轩，人满座，酒盈觞。","Werneror",""
"归朝欢 咏雁。次吉林德巽斋太史韵","清","王贞仪","水落平沙潮下渚。瑟瑟芦花飞白雨。江南秋好恰长征，塞天霜冷携新侣。渐逵联素羽。榆关朝发看无数。下江皋，斜斜整整，烟月满湘浦。落日况当人逆旅。草帛书成思寄语。听到凄声不忍闻，谁家夜静调冰柱。天涯悲岁暮。故乡望断云迷树。叹嗷嗷，留心缯缴，空为稻粱苦。","Werneror",""
"临江仙 哭汪夫人","清","王贞仪","岂料贤媛真死别，不堪泪下声吞。同思相见话寒温。孀声悲苦节，噩梦怆离魂。叹息交情流水逝，伤怀却共谁论。天涯知己几人存。容华芳岁尽，霜雪晚心尊。","Werneror",""
"渔家傲 岭南作","清","王贞仪","海上风高吹瘴雨。时过十月犹炎暑。零落红蕖花满渚。愁正聚。一挝初起楼头鼓。修得书成烦雁羽。家乡程远如何许。一穗青灯人闭户。怀别绪。夜深怕听寒螀语。","Werneror",""
"虞美人 粤东九日","清","王贞仪","金风向晚飕飕起。时序如流水。蟹螫初满月初黄。又是一年秋老、过重阳。龙山谁是登高客。负了家园节。广州九月似春中。梅放桃开千树、映丹枫。","Werneror",""
"月中行 游湖心亭戏作","清","王贞仪","楼台高矗水中央。倒影漾湖光。画船歌舫听如狂。多半载红妆。偶来雨后翻成趣，寻胜迹、单袷迎凉。水云涤尽粉脂香。清涴惬诗肠。","Werneror",""
"南乡子 春暮","清","王贞仪","长昼镇无聊。闲坐拈针倦又抛。捲上湘帘看小苑，芭蕉。绿摆檐牙叶渐高。燕子护儿娇。风细杨花冉冉飘。眼底韶光留不得，樱桃。红颗枝头鸟啄消。","Werneror",""
"念奴娇 祀灶","清","王贞仪","行厨烟散，刚入夜、炊馀寒彻。爆竹邻家初竞响，正是交年节。床脚烧灯，灰堆击帚，五祀辰方接。底需祈报，但教香水无缺。不学致富阴家，刲羊供酒，叩祷纷烦热。饼豆一年惭一饯，言事凭君朝阙。再拜尊前，非缘求媚，文字嗟薪积。封尘莫笑，爨火每自清洁。","Werneror",""
"浣溪沙 闲题","清","王贞仪","院落才晴日又西。红香初绽有蔷薇。小窗闲坐偶拈题。蝉翼乍成双翠钿，凤头新绣小红鞮。嫩阴天气怯春泥。","Werneror",""
"诉衷情 秋望","清","王贞仪","偶然乘兴一登楼。江色俯晴流。试看千山枫老，无奈又残秋。云影碧，晚峰浮。雁声悠。栏杆倚遍，地上天边，何处消愁。","Werneror",""
"菩萨蛮 留别景姜杜表姊","清","邓瑜","深闺相伴无相隔。而今只有长相忆。剪烛话三更。应知同此心。一笺携手赠。莫抱天涯恨。别泪枉黏巾。年时当再亲。","Werneror",""
"浪淘沙 寄怀景姜","清","邓瑜","悄月转花枝。心事谁知。博山香烬夜迟迟。不是当年同赏处，空惹相思。世乱叹纷驰。难定归时。海云千里递愁丝。何日题襟重刻烛，分韵寻诗。","Werneror",""
"卖花声 纳凉","清","邓瑜","帘捲背银灯。冰簟铺平。遥天明月未三更。睡鸭香销花影上，衫袖凉生。莲漏一声声。珠露轻轻。飞来星火小流萤。最是多情蕉叶扇，欲却还停。","Werneror",""
"卖花声 清明日距伯嫂殁已十旬，泫然纪之","清","邓瑜","莺燕互寻盟。满院飞英。惜花人去暗心惊。何日桐棺归故里，魂妥山茔。事事减心情。闷坐闲行。一腔尘俗撇难清。拾翠寻芳都懒问，负了清明。","Werneror",""
"浪淘沙 雨夜怀远","清","邓瑜","帘外雨潇潇。凉透疏寮。玉釭与我两无聊。自是愁人心易碎，休怨芭蕉。望远暗魂销。双鲤迢迢。青溪柳色白门潮。为语西风须著力，早送归桡。","Werneror",""
"虞美人  渡海","清","邓瑜","风声满耳樯帆急。极望苍茫色。云迷沧海海连云。一片浪花如雪、打诗魂。水天以外空诸相。对此添遐想。凌波东去是蓬瀛。安得凭虚楼阁、结层层。","Werneror",""
"虞美人 题倪扶亭夫人优昙留影册","清","邓瑜","散花天女生花笔。如入维摩室。零绡碎锦认诗心。合印青田小篆、女云林。匆匆掷笔骖鸾去。影在人何许。媵觞阁里翠帘空。忍道调铅吮粉、对秋风。","Werneror",""
"踏莎行 招宝山望海","清","邓瑜","危磴盘来，层台行到。浮屠绝顶游踪少。苍茫画意一条烟，海天空处风帆小。半壁深林，四山荒草。戍楼古堠顽云罩。忽闻云外几声钟，钟声远落潮声悄。","Werneror",""
"踏莎行 题沁玉妹湖山春晓图","清","邓瑜","溅渌侵衣，澄波揩镜。有人悄把阑干凭。几分春色破烟来，一夜红亸双蝉影。翠窅香深，日高风定。惜花记否当年景。故乡诗梦几时圆，天涯尽是销魂径。","Werneror",""
"踏莎行 题篱下寻秋图，悼景姜也","清","邓瑜","踏遍疏离，可怜秋冷。桑扉依旧当年景。越天觅遍又吴天，替秋写出亭亭影。几阵西风，一条芳径。荒苔细草零星剩。落英憔悴正黄昏，无情零雨重阳近。","Werneror",""
"踏莎行 前题","清","邓瑜","魂不胜销，梦还无据。悲秋情向篱边诉。红尘碧落两茫茫，疑形疑影知何处。恨海谁填，情天莫补。此情此恨同千古。写生只算返生香，年年秋到侬为主。","Werneror",""
"柳长春 柳眉","清","邓瑜","蛾影晴烘，螺纹春逗。一般妩媚临风斗。陌头深浅画难成，恐它京兆还低首。新月同织，遥峰比瘦。翠痕一展天生秀。管人离别替人愁，含颦自映春波皱。","Werneror",""
"金缕曲 寄怀家祥玉姊","清","邓瑜","雪酿梅花白。意沉沉、故乡何在，旧家遥隔。铁马金戈盈大地，同是天涯寄迹。又几处、轻成离别。泛宅浮家重渡海，各伤心、珍重殷勤说。分袂也，泪痕湿。无端冷雨敲窗疾。最魂销、深宵倾听，一番萧槭。海水天风欺客梦，此际愁心山叠。况漏断、灯残人寂。独个裁笺凭达意，寄相思、欲写还停笔。传语道，远相忆。","Werneror",""
"金缕曲 丁卯春日初游西湖","清","邓瑜","第五桥边去。绕横堤、残山剩水，柳髡如许。我与西湖初识面，风景凄清细数。有几带、望中烟树。岳鄂王坟苏小墓，信英雄儿女分千古。移画舫，向何所。水天别映孤山路。放中流、斜阳影淡，一枝柔橹。乍听钟声风外落，知在云深深处。又背转、苹洲菱渚。留得残荷依弱盖，可怜红、犹作凌波步。闲意态，问鸥鹭。","Werneror",""
"金缕曲 不负斋白桃忽萎，赋吊之","清","邓瑜","不是寻常质。记当年、侬犹少小，此花初植。劫后重逢依旧好，露井传神愈洁。看正好、联吟朝夕。不料连宵风雨恶，猛传将、花萎心惊绝。痴蝶倦，乱莺歇。芳魂倩影寻消息。怅闲阶、垂杨自舞，藓痕空碧。知尔洁身归幻境，仍入司花玉阙。每独坐、无聊痴忆。毕竟如伊真命薄，卷帘栊、愁煞怜花客。情与绪，向谁说。","Werneror",""
"金缕曲 题画","清","邓瑜","云水苍茫处。恁匆匆、乘桴于海，飘然而去。富贵功名来亦好，一听悠悠之数。想尘世、几人千古。鲲化沧溟鲸跋浪，有蒙庄、先得逍遥趣。潮自涌，老蛟怒。三千弱水凭飞渡。问前途、蓬莱方丈，尚离何许。阖辟阴阳多变幻，略尽广川一赋。独有客、乘风起舞。星宿罗胸芒角出，看一丸、冷月当头驻。天与地，为谁主。","Werneror",""
"柳梢青 同谱赵莲卿姊将有越行，以二词留别，依调和之","清","邓瑜","秋到云天。今宵别梦，梦落谁边。蛟水留人，鉴湖约客，离绪丝牵。别人那解缠绵。应笑我、临歧泪涟。枕角磨愁，烛心卷恨，一夜如年。","Werneror",""
"浪淘沙 前题","清","邓瑜","话别月明中。几阵霜风。潮声帆影忒匆匆。不管离人情恋恋，吹送孤蓬。天晓望云峰。心事相同。花开姊妹正初红。此去前途逢雁字，系帛休空。","Werneror",""
